product_id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections,shopify_cdn_url,local_path
16437,Lark|Cotton Buckle-Up Crop Shirt,"Our dusty rose cropped shirt with cargo pockets is easily a wardrobe staple - perfect for when you can't decide what to wear. Take it from desk to dinner effortlessly. Made from cotton-lycra, it is easy and also super breezy. Cotton is also a greener, more sustainable choice",Shirt,virgio,2340,2340,0.0,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWSH24210853, GroupID:VWWSH24210853, Print:Solid, StyleID:VWWSH2421085301","ALL COLLECTIONS, Autumn Awaits, Casual Essentials, Concert Collection, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Miras Style Closet, Natural Fabrics, Pink Bloom, Pink Snow, Rock & RosÃ©, Snug Season, The Classic Edit, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, Topwear, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0682_512x.jpg?v=1720697870,D:\flickd\data_preprocessing\catalog_images.csv\16437.jpg
16441,Marlowe|Cotton Seamed Zipper Top,"Our ash blue cropped high neck top is an uber cool to pull off, no matter what the occasion is. It is a look that can effortlessly take you from the boardroom to a casual hang with your friends. Made from cotton-lycra, stay snug and comfy all day long in this fit. Cotton is also more sustainable. We totally ship this!",Top,virgio,2590,2075,19.88,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24210855, GroupID:VWWTO24210855, Print:Solid, StyleID:VWWTO2421085502","ALL COLLECTIONS, Autumn Awaits, Casual Essentials, Concert Collection, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Miras Style Closet, Mystic Blue, Natural Fabrics, Rock & RosÃ©, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, Threads of Freedom, Tops, Topwear, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0197_1600x.jpg?v=1720615502,D:\flickd\data_preprocessing\catalog_images.csv\16441.jpg
16444,Onyx|Utility Balloon-Hem Mini Skirt,"Our grey mini balloon skirt with an adjustable hem lets you go from sexy to comfy in seconds. Made from soft cotton, this skirt promises ultimate comfort and functional style. We also cotton for being more eco-friendly and sustainable",Skirt,virgio,2390,2390,0.0,"Colour:Grey, Fabric:Cotton, Gender:Women, GID_VWWSK24210842, GroupID:VWWSK24210842, Print:Solid, StyleID:VWWSK2421084201","ALL COLLECTIONS, Autumn Awaits, Bottomwear veronica, Casual Essentials, Celeb Picks, Cotton Collection, Demure Fall, Denim & Beyond, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Miras Style Closet, Natural Fabrics, Rock & RosÃ©, Skirts | Shorts, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Rakhi Edit, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0542_1600x.jpg?v=1720696289,D:\flickd\data_preprocessing\catalog_images.csv\16444.jpg
16448,Quinn|Plush Seamed Cotton Corset,"Our olive corset top is fun, playful and chic. It is fitted to show off your curves beautifully. Made from cotton, it exudes effortless comfort while you serve a bold, sexy look. Bonus points: Cotton is also more sustainable",Top,virgio,2590,2590,0.0,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24210848, GroupID:VWWTO24210848, Print:Solid, StyleID:VWWTO2421084801","ALL COLLECTIONS, Autumn Awaits, Casual Essentials, Concert Collection, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Miras Style Closet, Natural Fabrics, Rock & RosÃ©, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Threads of Freedom, Tops, Topwear, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0353_1600x.jpg?v=1720699536,D:\flickd\data_preprocessing\catalog_images.csv\16448.jpg
16451,Reese|Cotton Utility Cinch Dress,"Our dark teal gathered shirt dress is easy-going, and undeniably chic. This style will effortlessly take you from the boardroom to the dance floor, without breaking a sweat. Made from cotton-lycra, slip into comfort every time you wear this dress. What's more? Cotton is also a more sustainable pick",Dress,virgio,2140,2140,0.0,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWDR24210849, GroupID:VWWDR24210849, Print:Solid, StyleID:VWWDR2421084901","ALL COLLECTIONS, All Dresses, Casual Essentials, Cotton Collection, Denim & Beyond, Dresses, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Mini Dresses, Miras Style Closet, Natural Fabrics, Rock & RosÃ©, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, Threads of Freedom, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0318_1600x.jpg?v=1720699391,D:\flickd\data_preprocessing\catalog_images.csv\16451.jpg
16455,Kaida|Cotton Drawcord Cargo Skirt,"Our ash-blue midi skirt with cargo pockets is uber stylish yet functional, with space to store all your little knick-knacks. Made from cotton-lycra, stay comfy all day long in this skirt, that hugs your curves at all the right places. Bonus points to cotton for being more sustainable",Skirt,virgio,3990,3195,19.92,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSK24210841, GroupID:VWWSK24210841, Print:Solid, StyleID:VWWSK2421084101","ALL COLLECTIONS, Autumn Awaits, Bottom wear, Bottomwear veronica, Casual Essentials, Cotton Collection, Denim & Beyond, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Miras Style Closet, Mounis picks, Mystic Blue, Natural Fabrics, Rock & RosÃ©, Skirts | Shorts, Snug Season, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Threads of Freedom, Utility Chic",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0534_1600x.jpg?v=1720697196,D:\flickd\data_preprocessing\catalog_images.csv\16455.jpg
16459,Winx|Blue Ripped Boyfriend Jeans,"Our dark blue ankle-length jeans elevate your casual style. With a relaxed boyfriend fit, they offer both comfort and trendiness. Made from 100% cotton, they're durable, breathable, and eco-friendly. Ideal for any season, these jeans are a timeless denim staple!",Jeans,virgio,2590,2590,0.0,"Colour:Dark Blue, Fabric:Cotton, Gender:Women, GID_VWWJE24240340, GroupID:VWWJE24240340, Print:Denim, StyleID:VWWJE2424034002","ALL COLLECTIONS, Bleed Blue, Bottomwear veronica, Casual Essentials, Cotton Collection, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, The Denim Drop, The Figure, The Figure 8 Closet, The Hourglass Closet, TOP HOURGLASS, trousers",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep_10_virgio1177.jpg?v=1728111619&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16459.jpg
16462,Jinx|Ripped Girlfriend Jeans,"Our light blue ankle-length jeans redefine casual chic. With a relaxed boyfriend fit, they combine comfort and style. Made from 100% cotton, theyâ€™re durable, breathable, and eco-friendly. Perfect for any season, these jeans are a denim dream!",Jeans,virgio,2590,2590,0.0,"Colour:Light Blue, Fabric:Cotton, Gender:Women, GID_VWWJE24240340, GroupID:VWWJE24240340, Print:Denim, StyleID:VWWJE2424034001","ALL COLLECTIONS, Bleed Blue, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, The Denim Drop, The Figure, The Figure 8 Closet, The Hourglass Closet, The Virgio Promise, Threads of Freedom, TOP HOURGLASS, trousers",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-1949_1600x.jpg?v=1722513184,D:\flickd\data_preprocessing\catalog_images.csv\16462.jpg
16468,Cyan| Denim Frayed Mini Skirt,"Our dark blue denim high waist mini skirt with a raw hem has a flirty, bold appeal written all over it. You can never go wrong with denim that is such a timeless fabric and style. Ensure denim lasts longer and is sustainable by hand washing. Do it for the planet!",Skirt,virgio,1790,1790,0.0,"Colour:Twilight Blue, Fabric:Cotton, Gender:Women, GID_VWWSK24240272, GroupID:VWWSK24240272, Print:Denim, StyleID:VWWSK2424027202","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Denim & Beyond, Denim x Workwear, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mounis picks, Natural Fabrics, Skirts | Shorts, The Denim Drop, The Figure, The Figure 8 Closet, The Hourglass Closet, The Rakhi Edit, TOP HOURGLASS",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0044_3_1600x.jpg?v=1720182079,D:\flickd\data_preprocessing\catalog_images.csv\16468.jpg
16478,Robin| Denim Cropped Trucker Jacket,"No wardrobe is complete without a classic jacket. So our medium blue relax fit jacket is just the perfect choice. Unsure about your fit? You can never go wrong with denim. We also love it for being more long lasting, and durable. More love for the planet!",Jacket,virgio,2990,2990,0.0,"Colour:Pacific Blue, Fabric:Cotton, Gender:Women, GID_ VWWJK02662424, GroupID:VWWJK02662424, Print:Denim, StyleID:VWWJK0266242402","ALL COLLECTIONS, Bleed Blue, Casual Essentials, Cotton Collection, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Hidden Gems 1, Jackets, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Snug Season, The Apple Closet, The Boyfriend's Hoodie, The Denim Drop, The Hourglass Closet, The Rectangle Closet, Threads of Freedom, TOP HOURGLASS, Tops",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0248_1_1600x.jpg?v=1720182287,D:\flickd\data_preprocessing\catalog_images.csv\16478.jpg
16483,Tawny|Denim Cropped Trucker Jacket,"Give the classics a miss, and try something different and new with our gorgeous ecru relax fit jacket. Unsure about your fit? You can never go wrong with denim. We also love it for being more long lasting, and durable. A true hero!",Jacket,virgio,2990,2990,0.0,"Colour:Ecru, Colour:White, Fabric:Cotton, Gender:Women, GID_ VWWJK02662424, GroupID:VWWJK02662424, Print:Denim, StyleID:VWWJK0266242403","ALL COLLECTIONS, Casual Essentials, Celeb Picks, Cotton Collection, Creator's Edit, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Jackets, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Kinnari's wardrobe, Lounge Wear, Manushi Chilar's Party Go-To's!, Mounis picks, Natural Fabrics, Pink Snow, Santa's Chic List, Snug Season, Stripes + Jackets, The Apple Closet, The Boyfriend's Hoodie, The Denim Drop, The Hourglass Closet, The Rakhi Edit, TOP HOURGLASS, Tops, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0031_2_512x.jpg?v=1720181302,D:\flickd\data_preprocessing\catalog_images.csv\16483.jpg
16486,Jolie|Denim Drawstring Shirt,"Our dark blue box fit shirt is the ultimate cool girl fit, and is your new go-to choice for brunch or work. It is that versatile! When in doubt, you can always depend on denim. We also love it for being more long-lasting and durable. A total win!",Shirt,virgio,2190,2190,0.0,"Colour:Powder Blue, Fabric:Cotton, Gender:Women, GID_VWWSH02652424, GroupID:VWWSH02652424, Print:Denim, StyleID:VWWSH0265242401","ALL COLLECTIONS, Bleed Blue, Casual Essentials, Cotton Collection, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mounis picks, Natural Fabrics, Shirts and Blouses, Street Luxe, The Apple Closet, The Classic Edit, The Denim Drop, The Rakhi Edit, Threads of Freedom, Topwear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0015_A_1600x.jpg?v=1721047405,D:\flickd\data_preprocessing\catalog_images.csv\16486.jpg
16492,Colette|Denim Drawstring Shirt,"Our light blue box fit shirt defines casual cool, and is your new go-to choice for brunch or work. It is that versatile! When in doubt, you can always depend on denim. We also love it for being more long-lasting and durable. A total win!",Shirt,virgio,2190,2190,0.0,"Colour:Dark Blue, Fabric:Cotton, Gender:Women, GID_VWWSH02652424, GroupID:VWWSH02652424, Print:Denim, StyleID:VWWSH0265242402","ALL COLLECTIONS, Autumn Awaits, Bleed Blue, Casual Essentials, Content Creator Edit, Cotton Collection, Creator's Edit, Demure Fall, Denim & Beyond, Denim x Workwear, discount year end sale, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mounis picks, Natural Fabrics, Street Luxe, The Apple Closet, The Classic Edit, The Denim Drop, The Hourglass Closet, The Rakhi Edit, The Virgio Promise, TOP HOURGLASS, Topwear, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stJulyVirgio-00612_1600x.jpg?v=1720593137,D:\flickd\data_preprocessing\catalog_images.csv\16492.jpg
16496,Umbra|Denim Cropped Trucker Jacket,"Our black relax fit jacket is that one style that completes your look like no other. It just seals the (fashion) deal. Unsure about your fit? You can never go wrong with denim. It also gets all our love for being more long lasting, and more durable. More love for the planet!",Jacket,virgio,2990,2990,0.0,"Colour:Raven Black, Fabric:Cotton, Gender:Women, GID_ VWWJK02662424, GroupID:VWWJK02662424, Print:Denim, StyleID:VWWJK0266242401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Deep Black, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Inventory, Jackets, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mouni's Picks, Natural Fabrics, Snug Season, Stripes + Jackets, The Apple Closet, The Boyfriend's Hoodie, The Denim Drop, The Hourglass Closet, The Rectangle Closet, TOP HOURGLASS",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0118_1_1600x.jpg?v=1720181767,D:\flickd\data_preprocessing\catalog_images.csv\16496.jpg
16500,Ciel|Denim Patchwork Trucker Jacket,"Our medium blue patched crop jacket is a refreshing style, that is also super edgy and cool. A look that is truly a head-turner. Denim is everyoneâ€™s trusted choice, and we know why. It is also more durable. More love for the planet!",Jacket,virgio,3390,3390,0.0,"Colour:Pacific Blue, Fabric:Cotton, Gender:Women, GroupID:VWWJK02752424, Print:Denim, StyleID:VWWJK0275242401","ALL COLLECTIONS, Casual Essentials, Celeb Picks, Concert Collection, Cotton Collection, Denim & Beyond, Denim x Workwear, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Hidden Gems, Influencers Edit-2, Jackets, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Snug Season, Stripes + Jackets, The Apple Closet, The Boyfriend's Hoodie, The Denim Drop, Threads of Freedom, Tops, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0408_1_1600x.jpg?v=1720695928,D:\flickd\data_preprocessing\catalog_images.csv\16500.jpg
16508,Eloise| Denim Frayed Midi Skirt,"Our dark blue denim skirt with a front slit is having a moment... AGAIN! Denim will always be a timeless fabric that continues to be everyone's wardrobe favourite. The skirt instantly elevates any look, and is high street fashion goals. To make denim more sustainable, be careful to hand wash it once in a while to ensure it is long-lasting",Skirt,virgio,2390,2390,0.0,"BadgeColour:#FDFDFD, Colour:Powder Blue, Fabric:Cotton, Gender:Women, GID_VWWSK02682424, GroupID:VWWSK02682424, Print:Denim, StyleID:VWWSK0268242401","ALL COLLECTIONS, Best Selling, Bleed Blue, Bottomwear veronica, Casual Essentials, Concert Collection, Content Creator Edit, Cotton Collection, Demure Fall, Denim & Beyond, Denim essentials, Denim x Workwear, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Skirts | Shorts, The Apple Closet, The Denim Drop, The Hourglass Closet, The Pear Closet, The Virgio Promise, TOP HOURGLASS",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stJulyVirgio-0760_1600x.jpg?v=1720592768,D:\flickd\data_preprocessing\catalog_images.csv\16508.jpg
16511,Rune|Textured Ruffle Top,"Our green floral cropped top with ruffles is an uber cute must-have. Made from viscose linen, this playful design is perfect for everyday wear and beyond. What's more? Linen is also kinder to the planet",Top,virgio,1790,1790,0.0,"Colour:Green, Fabric:Cotton Linen, Fabric:Viscose Linen, Gender:Women, GID_VWWTO24220831, GroupID:VWWTO24180831, Print:Solid, StyleID:VWWTO2418083101","ALL COLLECTIONS, Brunch Ready, Demure Fall, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, The Figure, The Figure 8 Closet, The Pear Closet, The Rakhi Edit, Threads of Freedom, Tops, Topwear, Tru Linen, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/lookshot_a44c4451-90e2-4df7-8570-5a6d887be7a1_512x.jpg?v=1719215856,D:\flickd\data_preprocessing\catalog_images.csv\16511.jpg
16523,Aspen|Linen Tie-Front Top,"Our black & white crop top with tie-up details is perfect when you canâ€™t decide what to wear. Itâ€™s a wardrobe must-have! Made from viscose linen, the top is airy & breathable. More love to cotton for being a more sustainable, greener option",Top,virgio,1590,1590,0.0,"Colour:Black And White, Fabric:Viscose Linen, Gender:Women, GID_VWWTO24226007, GroupID:VWWTO24226007, Print:Printed, StyleID:VWWTO2422600701","ALL COLLECTIONS, Brunch Ready, Crimson Night, Deep Black, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Picks, Linen Luxe, Midnight Sapphire, Mouni's Picks, Party Staple Tops, Styles for Content, Summer Capsule, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear, Tru Linen, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0021.jpg?v=1719061452&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16523.jpg
16527,Violet|Slinky Cotton Corset,"Our blue, puff sleeve corset top is serving drama like never before. Crafted from soft cotton, it keeps you comfy while hugging your curves for a flattering fit. We also love cotton for being a great, sustainable choice",Top,virgio,1790,1435,19.83,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24226006, GroupID:VWWTO24226006, Print:Solid, StyleID:VWWTO2422600601","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Picks, Linen Luxe, Midnight Sapphire, Mystic Blue, Natural Fabrics, Styles for Content, Summer Capsule, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0312.jpg?v=1719061409&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16527.jpg
16531,Petra|Viscose Linen Mini Dress,"â€‹â€‹Our black & white mini dress with a smocking detail at the back is a gorgeous blast from the past, with a retro vibe. Made from viscose linen, the dress is as comfy & breathable as it gets. Linen is also more sustainable. A win!",Dress,virgio,2190,2190,0.0,"Colour:Black And White, Fabric:Viscose Linen, Gender:Women, GID_VWWDR24226008, GroupID:VWWDR24226008, Print:Printed, StyleID:VWWDR2422600801","ALL COLLECTIONS, Best Selling, Celeb Picks, Content Creator Edit, Crimson Night, Deep Black, Dresses, Earth-friendly Fabrics, Essential Closet, Fatimas picks, Flash Sale, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, Midnight Sapphire, Mira Kapoor's Mini Picks, Mouni's Picks, Party Wear, Posh + Smocking, Spotted_July Collection, Styles for Content, Summer Capsule, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Virgio Promise, Tru Linen, Vacation Vibe, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0450.jpg?v=1719061168&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16531.jpg
16534,Indigo|Linen Boxy Shirt,"Our turquoise & white crop boxy shirt is designed for the ultimate cool girl. Turn heads with a print that is hard to miss! Made from cotton-linen, this shirt is comfy with a sleek finish. Bonus points: Cotton & linen are also more sustainable",Top,virgio,1790,1790,0.0,"Colour:Turquoise And White, Fabric:Cotton Linen, Gender:Women, GID_VWWTO24226004, GroupID:VWWTO24226004, Print:Printed, StyleID:VWWTO2422600401","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Creator's Edit, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, Lounge Wear, Pure Linen, Shirts and Blouses, The Figure, The Figure 8 Closet, The Rakhi Edit, TOP HOURGLASS, Tops, Tru Linen, White Bloom, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0743_1600x.jpg?v=1719061375,D:\flickd\data_preprocessing\catalog_images.csv\16534.jpg
16537,Atlas|Cotton Linen Top,"Our coral polka bustier strapped top, featuring a pleated detail, is a glam statement look. Crafted from cotton linen, the top is comfy with a sleek, luxe touch. Whatâ€™s more? Both cotton & linen are more eco-friendly, sustainable options",Top,virgio,1990,1990,0.0,"Colour:Coral, Fabric:Cotton Linen, Gender:Women, GID_VWWTO24226005, GroupID:VWWTO24226005, Print:Polka Dots, StyleID:VWWTO2422600501","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Essential Closet, Fiery Red, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, Lounge Wear, Mouni's Picks, Pure Linen, Summer Capsule, The Figure, The Figure 8 Closet, The Pear Closet, Tops, Topwear, Tru Linen",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0769_1600x.jpg?v=1719118386,D:\flickd\data_preprocessing\catalog_images.csv\16537.jpg
16541,River|Cotton A-line Dress,"Our blue A-line dress with an elasticated waistband & a tie-up has understated elegance written all over it. Crafted from cotton, this dress is light & keeps it easy & super breezy. You will also love cotton for being more sustainable",Dress,virgio,2190,2190,0.0,"Colour:Blue, Fabric:Cotton Linen, Gender:Women, GID_VWWDR24140804, GroupID:VWWDR24140804, Print:Solid, StyleID:VWWDR2422600201","ALL COLLECTIONS, Autumn Awaits, Best Selling, Casual Essentials, Celeb Picks, Creator's Edit, Dresses, Earth-friendly Fabrics, Essential Closet, Flash Sale, Hidden Gems, Influencers Edit-2, Inventory, Kalki Koechlin | Shop The Look, Linen Luxe, Maxis, Midnight Sapphire, Mystic Blue, Neha Dhupia's Picks!, Pure Linen, Soha's wardrobe, The Hourglass Closet, The Rectangle Closet, The Virgio Promise, Threads of Freedom, TOP HOURGLASS, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0553_1600x.jpg?v=1719118352,D:\flickd\data_preprocessing\catalog_images.csv\16541.jpg
16545,Asher|Cotton Linen Dress,"Our coral dress with a side cut detail is a sexy take on the classic polka print. You can never go wrong with it! Made from cotton-linen, the dress is comfy yet sleek. Reasons to love cotton & linen? They are also more sustainable options!",Dress,virgio,2590,2590,0.0,"Colour:Coral, Fabric:Cotton Linen, Gender:Women, GID_VWWDR24226003, GroupID:VWWDR24226003, Print:Polka Dots, StyleID:VWWDR2422600301","ALL COLLECTIONS, Autumn Awaits, Brunch Ready, Casual Essentials, discount year end sale, Dresses, Earth-friendly Fabrics, Essential Closet, Fiery Red, Flash Sale, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, Mira Kapoor's Mini Picks, Mouni's Picks, Neha Dhupia's Picks!, Pure Linen, Summer Capsule, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tru Linen",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0285_512x.jpg?v=1719061125,D:\flickd\data_preprocessing\catalog_images.csv\16545.jpg
16548,Ocean| Linen Blend Tie-Front Top,"Fight the blues with our blue front tie cami top. This flirty, playful design instantly perks up your mood. Made from viscose linen, it keeps you comfy while flattering your curves. Linen is also a more sustainable choice. So, we think this top is a total win!",Top,virgio,1790,1435,19.83,"Colour:Blue, Fabric:Viscose Linen, Gender:Women, GID_VWWTO24226001, GroupID:VWWTO24226001, Print:Solid, StyleID:VWWTO2422600102","ALL COLLECTIONS, Autumn Awaits, Brunch Ready, Content Creator Edit, Demure Fall, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Picks, Linen Luxe, Lounge Wear, Midnight Sapphire, Mystic Blue, Styles for Content, Summer Capsule, The Figure, The Figure 8 Closet, The Pear Closet, The Rectangle Closet, Tops, Topwear, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15thJuneVirgio-0859_1600x.jpg?v=1719118569,D:\flickd\data_preprocessing\catalog_images.csv\16548.jpg
